monthly_income,income_stability_months,debt_ratio,savings_months_cover,language_level,housing_stability_months,local_references,employment_type_encoded,ngo_validation_encoded,volatility_of_income,income_growth_trend,asset_index,punctualidad_reportada,consistencia_declarativa,digital_interaction_score,zone_risk_index,vulnerability_score,target_default_flag,target_repayment_behavior
2644.992,12,0.2489,0.7244,3,28,5,2,1,0.3997,0.0093,0.5596,0.5705,0.9214,0.7989,0.4094,0.3667,1,0.9447
1863.1856,38,0.5228,1.0112,3,29,1,2,1,0.9165,-0.0644,0.7566,0.6043,0.8701,0.2322,0.3923,0.7701,0,0.588
2195.48,6,0.1897,1.239,3,24,2,1,1,0.8104,0.0935,0.2865,0.7717,0.8995,0.3994,0.7199,0.908,0,0.6678
3377.0318,42,0.0555,0.5826,3,12,2,1,1,0.1972,-0.0179,0.5039,0.479,0.6451,0.3184,0.2295,0.7895,1,0.8917
928.538,23,0.5287,3.4004,2,21,3,2,0,0.586,-0.004,0.7774,0.946,0.6851,0.6763,0.3913,0.2721,0,0.6525
1518.1994,25,0.2452,0.193,3,13,1,2,0,0.1531,0.0068,0.4544,0.8246,0.7605,0.1196,0.399,0.3218,1,0.8248
1228.7045,10,0.238,2.4401,2,47,4,0,1,0.2203,-0.0074,0.6556,0.8647,0.9096,0.6129,0.4051,0.9455,0,0.9433
2185.449,7,0.16,1.5268,3,3,3,1,0,0.5241,-0.0138,0.7354,0.8124,0.7027,0.5464,0.4048,0.573,0,0.6831
3344.6291,13,0.4121,0.554,2,18,2,1,0,0.3435,0.1178,0.3004,0.9497,0.72,0.4666,0.3128,0.5567,0,0.6326
1341.4587,51,0.5121,1.3578,0,23,0,1,0,0.3399,0.0043,0.3645,0.7003,0.6561,0.1974,0.478,0.6265,0,0.459
547.2183,9,0.3356,3.5433,3,13,1,0,1,0.1254,0.0241,0.9022,0.7425,0.6705,0.7401,0.4331,0.1474,0,0.9618
1471.2823,1,0.2182,1.1792,2,38,5,2,0,0.4084,-0.0247,0.5652,0.4424,0.653,0.3336,0.5457,0.3532,1,0.6585
2854.7423,18,0.246,0.26,5,29,2,0,1,0.0608,0.0308,0.6098,0.9425,0.8847,0.535,0.5134,0.585,0,1.0
2365.6662,37,0.2182,0.0833,2,36,4,0,1,0.4148,0.0016,0.504,0.691,0.6148,0.5482,0.3655,0.3296,0,0.8966
2239.6909,19,0.5274,3.0083,5,30,1,0,0,0.6388,0.0125,0.4178,0.591,0.8115,0.638,0.3734,0.3851,0,0.6272
1571.8418,53,0.3759,0.8022,3,11,3,2,0,0.2429,0.0239,0.7033,0.4298,0.5898,0.3148,0.4878,0.5119,0,0.7061
953.8292,26,0.1954,5.3544,0,9,4,1,1,0.5813,0.0441,0.7578,0.6889,0.7059,0.4179,0.6228,0.4655,0,0.9332
2339.3939,20,0.1307,1.9202,1,7,3,0,0,0.3936,0.035,0.9505,0.6363,0.611,0.3582,0.6346,0.8797,1,0.4853
1191.3699,13,0.0986,1.1464,1,11,1,0,0,0.3696,-0.0012,0.2525,0.5968,0.9303,0.4364,0.532,0.8944,0,0.4127
5388.6403,24,0.0911,1.6624,1,15,2,0,1,0.5001,0.0003,0.7412,0.7393,0.8729,0.6939,0.6987,0.7577,0,0.8851
2404.876,3,0.0633,1.2218,2,30,2,2,0,0.4921,-0.0556,0.6468,0.7097,0.9548,0.2833,0.701,0.7216,0,0.6011
1352.4538,51,0.2153,4.7249,2,12,1,2,0,0.3888,-0.0087,0.1366,0.8729,0.6298,0.2494,0.7401,0.2251,0,0.8411
1331.8276,30,0.3284,1.2251,1,25,1,0,1,0.3236,0.0054,0.4323,0.6928,0.6667,0.7217,0.5638,0.6055,0,0.786
1725.9414,30,0.4198,0.2198,2,17,1,1,0,0.4692,0.0458,0.1097,0.5029,0.8956,0.6476,0.66,0.1846,1,0.5704
1603.9892,16,0.5713,1.8181,2,28,0,0,1,0.5718,-0.1184,0.7134,0.5231,0.7976,0.2921,0.4941,0.5609,1,0.5237
3160.2831,41,0.1128,1.9509,3,34,3,1,0,0.3934,0.0155,0.2422,0.8352,0.9438,0.7735,0.6062,0.6515,0,0.946
1984.6703,14,0.4213,2.8992,2,22,0,1,0,0.3052,-0.0386,0.5073,0.8336,0.7146,0.4598,0.7961,0.2552,0,0.5512
1254.1134,10,0.2294,5.4146,5,8,4,1,1,0.2552,0.0388,0.7101,0.8578,0.7566,0.8365,0.7363,0.8106,0,1.0
4652.7808,17,0.2902,1.1707,3,24,3,0,0,0.2742,0.0665,0.4847,0.8583,0.9129,0.4388,0.5239,0.8844,1,0.8164
1853.1722,31,0.1696,0.868,3,43,4,2,0,0.2781,-0.0024,0.6673,0.5705,0.4279,0.2217,0.7192,0.0253,0,0.7732
2655.5839,9,0.3809,1.3497,0,10,2,2,1,0.1601,0.0717,0.2893,0.762,0.8436,0.2027,0.2039,0.3061,0,0.9397
1333.9327,7,0.1073,4.6092,3,41,2,2,1,0.5529,0.0434,0.1729,0.9704,0.9541,0.6011,0.2576,0.2775,0,0.9223
2167.9945,7,0.4035,7.8223,2,13,1,1,0,0.3244,0.007,0.2598,0.8388,0.8373,0.6739,0.7805,0.2428,1,0.8389
2112.3471,11,0.1434,7.0972,5,19,1,0,0,0.5948,-0.0802,0.2734,0.6199,0.906,0.1083,0.4365,0.619,0,0.9114
702.8724,33,0.195,0.5219,4,11,1,1,0,0.4369,0.0192,0.5218,0.4414,0.6572,0.385,0.4623,0.4028,1,0.615
4952.4494,19,0.1095,1.3739,3,18,4,2,1,0.2039,-0.0414,0.5609,0.6331,0.9069,0.5787,0.2657,0.5569,0,0.9375
3447.216,5,0.1481,0.6008,4,45,2,2,0,0.5821,-0.143,0.4101,0.9007,0.9652,0.4942,0.44,0.8047,0,0.8024
1482.3773,60,0.7137,0.9177,3,7,1,0,0,0.7068,-0.055,0.2823,0.6074,0.8419,0.4859,0.6799,0.1262,1,0.2023
1041.9666,4,0.2221,0.0644,0,40,1,2,0,0.5127,0.0674,0.449,0.8432,0.6319,0.059,0.4753,0.4006,0,0.4334
2151.1994,11,0.7182,0.3501,3,15,2,1,0,0.1801,0.0065,0.6231,0.9147,0.7935,0.7611,0.2678,0.5966,1,0.3281
1888.1426,7,0.1871,1.0119,2,17,4,0,0,0.5203,0.0614,0.5797,0.8714,0.7344,0.775,0.729,0.7127,1,0.5417
2159.9373,9,0.0655,0.9073,3,7,3,0,0,0.5434,0.0787,0.4954,0.5321,0.7665,0.3087,0.7102,0.1884,0,0.7763
1989.7986,17,0.2388,0.6538,0,11,0,2,0,0.2139,0.0139,0.3285,0.6617,0.6026,0.776,0.4063,0.1807,1,0.638
2328.8282,14,0.251,0.5235,2,29,2,0,1,0.3048,-0.0289,0.364,0.8288,0.7415,0.3047,0.5177,0.4953,0,0.9415
3728.0957,8,0.5039,2.7643,3,26,0,1,0,0.3012,-0.0527,0.8604,0.6417,0.8715,0.4568,0.6396,0.3903,1,0.6276
2401.987,21,0.5654,0.6978,2,40,1,1,1,0.7492,-0.0032,0.7346,0.6953,0.8354,0.6587,0.7131,0.3295,1,0.5906
1069.7414,23,0.1467,2.4521,3,10,2,0,0,0.351,-0.0446,0.1813,0.8588,0.8367,0.3383,0.7797,0.4196,0,0.7572
3573.4308,26,0.1323,0.9197,3,25,3,2,1,0.2028,-0.0567,0.2146,0.9054,0.9388,0.2799,0.644,0.2667,0,0.9955
4106.4216,17,0.2859,3.2388,5,18,1,0,0,0.1016,-0.0323,0.5959,0.7001,0.5893,0.6043,0.2507,0.1854,0,0.9449
6000.0,22,0.2509,0.366,2,31,1,2,1,0.2213,-0.0134,0.4938,0.8382,0.6094,0.1943,0.3877,0.5716,0,0.9354
1030.9675,26,0.1076,0.343,3,3,0,1,0,0.417,-0.012,0.3612,0.924,0.707,0.4454,0.514,0.1862,0,0.7286
2041.5018,9,0.3203,2.2768,4,19,1,0,0,0.1708,-0.0045,0.0694,0.4808,0.8277,0.1146,0.3315,0.5225,0,0.7492
638.3908,60,0.2221,4.9282,2,22,0,2,1,0.2801,0.0213,0.3806,0.6301,0.7033,0.1833,0.505,0.2999,0,0.9602
2384.0943,49,0.198,0.3086,4,20,1,2,0,0.801,-0.009,0.5624,0.4508,0.9602,0.5534,0.6746,0.6245,1,0.7062
1374.575,30,0.5836,0.1531,2,12,1,0,1,0.8517,0.0377,0.4923,0.6388,0.6343,0.184,0.5245,0.45,1,0.4832
4730.2006,12,0.2702,5.4556,1,27,4,1,0,0.4862,0.0357,0.6813,0.8176,0.9681,0.6456,0.7934,0.5727,0,0.7892
1227.448,2,0.6616,0.2496,0,21,2,0,0,0.226,0.05,0.6772,0.5035,0.7993,0.4411,0.7473,0.0903,1,0.0107
776.9752,2,0.2651,0.5763,3,7,1,2,0,0.4995,-0.0059,0.4181,0.7916,0.9592,0.3651,0.5935,0.5371,1,0.4395
1428.4827,13,0.2265,5.3041,2,5,2,2,0,0.4336,-0.062,0.7456,0.8603,0.7394,0.697,0.6531,0.6352,0,0.6382
673.3438,50,0.0964,3.2483,1,22,3,1,0,0.2206,-0.012,0.7623,0.6328,0.9392,0.7706,0.3974,0.832,1,0.9467
2632.1327,14,0.1527,0.8394,3,9,2,0,0,0.2509,-0.0484,0.2307,0.7804,0.9196,0.6604,0.4436,0.8637,0,0.755
643.8453,7,0.1967,6.1813,2,21,2,2,1,0.6166,0.0398,0.5836,0.8427,0.964,0.6695,0.2025,0.6878,0,0.9649
1833.9526,7,0.4935,1.6789,3,25,0,1,0,0.7754,-0.0739,0.4585,0.9243,0.5667,0.6581,0.7108,0.7716,1,0.1557
639.7606,49,0.0925,0.15,1,3,3,1,1,0.4385,0.017,0.4179,0.6755,0.5386,0.2181,0.7851,0.3326,0,0.8805
1540.4827,13,0.5236,2.4285,1,16,2,0,0,0.1118,0.0101,0.2615,0.7727,0.8381,0.7447,0.3911,0.4726,0,0.6746
4112.0998,47,0.0811,1.5413,2,13,3,1,1,0.6103,0.0367,0.3197,0.9432,0.8315,0.5854,0.2526,0.6988,0,0.9708
2165.3211,6,0.4035,1.7,3,14,1,1,0,0.1269,0.0136,0.5445,0.7333,0.6071,0.4746,0.5173,0.4879,0,0.6076
1174.0953,8,0.1468,10.267,4,10,2,0,0,0.6779,-0.0023,0.0349,0.8401,0.7074,0.6158,0.4583,0.2476,0,0.8084
1780.0527,11,0.3786,0.331,3,33,2,0,0,0.5973,-0.0547,0.5769,0.5072,0.7189,0.3633,0.2877,0.1864,1,0.5103
1824.4036,24,0.2543,2.1389,5,36,2,1,1,0.2209,0.0853,0.4664,0.2997,0.551,0.865,0.5971,0.3849,0,0.9649
2290.0185,28,0.242,1.2277,2,12,1,1,0,0.4457,-0.0026,0.0643,0.7283,0.9529,0.5325,0.6418,0.5187,0,0.6311
912.8493,8,0.1212,0.6346,3,11,5,0,0,0.0617,-0.0176,0.4476,0.9154,0.8156,0.6918,0.3496,0.6664,0,0.867
2431.5486,9,0.4311,2.3654,3,4,1,0,1,0.4948,0.0058,0.1466,0.8374,0.3635,0.1228,0.6735,0.4584,0,0.8693
467.6893,4,0.1472,2.2065,3,11,3,0,0,0.7873,0.0564,0.6722,0.6235,0.8408,0.1618,0.4485,0.5911,1,0.53
1319.5654,3,0.1025,3.8828,5,15,2,2,0,0.1528,-0.0126,0.3415,0.8194,0.5719,0.374,0.3883,0.7941,0,0.7914
1416.3849,7,0.5618,4.2218,3,10,2,0,1,0.729,0.0575,0.4533,0.9385,0.8762,0.7061,0.2559,0.5497,0,0.7875
2481.6115,44,0.5026,1.6502,2,7,3,2,0,0.447,0.0103,0.2489,0.8594,0.6303,0.7633,0.317,0.4945,0,0.7503
1828.6174,7,0.4445,0.7878,4,39,5,1,0,0.9131,0.0367,0.4497,0.8287,0.8427,0.6352,0.7403,0.1138,0,0.6257
895.3534,17,0.0673,1.5083,2,22,3,1,0,0.3609,0.0129,0.5598,0.8698,0.6901,0.3338,0.4878,0.2307,0,0.8291
1104.8926,12,0.1896,0.8902,0,32,4,2,1,0.4578,0.0337,0.5189,0.9217,0.8335,0.4791,0.7931,0.3819,0,0.8637
1996.8775,6,0.0622,0.6497,2,16,1,0,0,0.0891,0.0439,0.6539,0.5151,0.7104,0.1637,0.5783,0.0644,1,0.8883
1737.9583,25,0.2441,1.604,2,12,4,2,0,0.6694,0.0216,0.3054,0.7264,0.5612,0.4402,0.257,0.6764,1,0.5917
1353.4849,10,0.3237,2.1455,2,28,2,1,1,0.4726,0.0798,0.9157,0.5537,0.527,0.2138,0.595,0.3522,0,0.7048
1421.6637,31,0.4444,1.786,5,26,1,2,0,0.2686,-0.0058,0.2712,0.9038,0.9465,0.6857,0.277,0.3941,0,0.835
2560.8231,32,0.2247,6.1766,2,9,2,0,0,0.7878,0.0592,0.3621,0.6056,0.7514,0.4257,0.7031,0.7869,1,0.5983
1395.7033,10,0.136,0.7095,3,2,3,1,0,0.3899,-0.0311,0.7387,0.7968,0.8298,0.1507,0.684,0.3235,0,0.6897
1730.1344,28,0.2721,0.9315,2,26,1,2,0,0.1892,0.0203,0.5073,0.4866,0.9005,0.229,0.3595,0.7939,1,0.6309
5350.6231,28,0.1321,2.2031,2,22,1,0,0,0.3247,-0.0414,0.1929,0.7785,0.8065,0.6587,0.6467,0.0342,0,0.9161
887.2783,13,0.4857,1.8344,2,19,4,2,1,0.2271,-0.0406,0.5267,0.9234,0.8414,0.2706,0.6373,0.652,0,0.8735
716.2854,11,0.3095,0.0037,3,14,2,2,0,0.1656,0.0657,0.3426,0.9167,0.4178,0.1956,0.3833,0.577,0,0.6145
2675.2412,21,0.294,0.7488,2,20,5,0,1,0.1958,0.1044,0.3386,0.7828,0.8857,0.5689,0.5677,0.3242,0,0.9706
1287.7844,57,0.5425,0.5854,3,21,5,0,0,0.5416,-0.0081,0.686,0.781,0.5538,0.0623,0.2062,0.7392,1,0.7729
1542.0704,36,0.3227,3.6641,3,26,2,0,0,0.6752,-0.0503,0.6682,0.4964,0.4507,0.1297,0.4244,0.5082,0,0.5642
1223.44,17,0.095,4.0235,2,25,2,0,1,0.3974,-0.0006,0.1339,0.787,0.8741,0.1977,0.2929,0.9622,0,0.8192
1587.7924,2,0.1491,0.6679,0,20,0,1,0,0.0524,-0.0385,0.5259,0.7624,0.9297,0.269,0.268,0.7877,1,0.5131
4020.9322,16,0.2983,0.2153,0,13,2,2,0,0.1197,0.0649,0.6411,0.7868,0.9166,0.4175,0.6063,0.7785,0,0.742
2700.1544,2,0.155,0.4593,3,4,3,1,1,0.0929,0.0301,0.5045,0.5852,0.5323,0.3161,0.2366,0.3507,0,0.9906
2782.5186,3,0.3405,0.3885,4,26,0,1,0,0.5625,0.0291,0.2725,0.8625,0.877,0.2569,0.2639,0.4308,0,0.7314
890.5921,8,0.4423,0.5421,3,19,1,0,1,0.2957,-0.0057,0.4325,0.6729,0.863,0.8077,0.533,0.7618,0,0.6471
1016.8075,17,0.1859,0.5348,2,18,5,1,1,0.3403,-0.0359,0.304,0.6842,0.763,0.629,0.7334,0.7852,0,0.8295
437.2306,9,0.1139,1.3072,4,6,1,1,0,0.7815,0.0528,0.4413,0.6597,0.8175,0.4509,0.5802,0.5173,0,0.4005
1206.2958,39,0.0816,0.7703,2,35,2,2,1,0.4554,-0.0055,0.6834,0.4534,0.7916,0.2915,0.3624,0.1734,0,0.9063
2917.1185,16,0.3821,1.6412,2,14,2,1,0,0.2746,-0.0518,0.414,0.8833,0.6985,0.165,0.7008,0.1153,0,0.7153
2341.3273,9,0.1965,0.8436,3,26,2,2,1,0.1043,0.0776,0.2654,0.7702,0.6853,0.7691,0.4919,0.6236,0,0.9721
1618.4811,27,0.4145,3.3713,2,4,1,2,1,0.3033,0.1236,0.8976,0.5746,0.7745,0.4447,0.2654,0.7138,1,0.9087
1787.9945,8,0.105,6.0234,5,11,2,0,0,0.5071,0.0079,0.3515,0.9544,0.8114,0.6331,0.7649,0.369,1,0.8779
1281.2062,18,0.3131,1.0348,3,7,2,0,0,0.3271,0.0178,0.4977,0.5959,0.7616,0.8274,0.4176,0.1418,1,0.753
2002.9561,0,0.3242,0.1015,1,23,0,0,1,0.6317,0.0906,0.3472,0.2366,0.7856,0.5545,0.6747,0.2942,1,0.4902
2651.6547,8,0.0587,0.5478,2,20,0,0,1,0.4938,-0.0149,0.5762,0.968,0.793,0.4236,0.6526,0.3023,0,0.9273
805.9781,37,0.2257,0.2149,3,15,2,0,1,0.379,0.0563,0.5175,0.2957,0.8728,0.5013,0.5804,0.7665,0,0.7992
2100.2756,23,0.2867,0.8455,3,7,1,1,1,0.3431,-0.0286,0.45,0.5244,0.9681,0.3194,0.4056,0.1751,0,0.9499
2881.9356,19,0.2193,2.0719,5,48,5,0,0,0.151,0.024,0.614,0.5354,0.7044,0.8633,0.667,0.5489,0,0.8939
1469.1655,25,0.3683,1.4634,3,9,2,1,0,0.369,-0.0482,0.1338,0.7848,0.4832,0.3549,0.7396,0.5116,1,0.5948
2566.6333,37,0.4207,0.5565,3,15,5,0,1,0.1877,-0.0128,0.5816,0.7191,0.5383,0.8951,0.7762,0.3276,1,0.9239
6000.0,16,0.1414,2.9157,2,48,2,1,0,0.2945,-0.0829,0.5205,0.5229,0.8727,0.3024,0.4011,0.3569,0,0.8684
1716.1327,10,0.3902,0.2819,1,15,3,2,1,0.9131,0.0246,0.6809,0.8137,0.6419,0.39,0.5387,0.3844,0,0.7099
2200.9702,28,0.1688,0.518,3,39,2,1,1,0.538,0.02,0.5875,0.7493,0.3747,0.5216,0.6743,0.2237,0,0.9591
1250.0908,14,0.3645,2.2543,4,22,0,1,1,0.8345,-0.051,0.2629,0.6511,0.6935,0.4161,0.7949,0.3952,1,0.5496
1979.5515,10,0.3664,0.4394,3,36,1,2,0,0.3074,0.1098,0.6488,0.6058,0.872,0.393,0.4795,0.7479,0,0.6026
2275.9113,12,0.4691,2.2712,2,36,4,0,1,0.6433,0.0038,0.3461,0.8103,0.8677,0.3646,0.3271,0.1239,0,1.0
1993.0495,23,0.1059,7.5394,3,9,1,0,0,0.2275,-0.007,0.3469,0.671,0.5175,0.6684,0.7359,0.9482,0,0.7622
1085.8869,2,0.226,3.5599,3,60,2,2,0,0.77,-0.0489,0.6828,0.6665,0.5662,0.674,0.6846,0.396,0,0.5579
2004.562,23,0.1537,0.3487,1,39,1,2,1,0.7608,0.0391,0.1251,0.6097,0.5603,0.4565,0.743,0.3633,0,0.7385
3755.9554,5,0.4501,1.47,3,17,1,0,1,0.5827,-0.0449,0.5983,0.6342,0.9442,0.3609,0.2306,0.2959,0,0.8499
2262.7086,9,0.4056,1.0975,3,34,2,0,0,0.1453,0.0382,0.4951,0.5229,0.4202,0.4832,0.3254,0.3722,1,0.6508
2924.8357,4,0.4783,9.5756,2,15,1,1,1,0.7294,-0.0438,0.7081,0.931,0.8512,0.3201,0.385,0.7237,0,0.9426
1605.9873,26,0.177,6.6709,3,35,1,2,0,0.4567,0.0217,0.4205,0.7447,0.6336,0.7546,0.5636,0.8043,0,0.7957
2630.555,19,0.1309,0.2719,2,16,0,1,1,0.1646,-0.0097,0.967,0.8603,0.7522,0.2563,0.7118,0.4164,0,0.9564
2078.9826,5,0.3005,4.7879,2,32,2,0,1,0.3045,0.0392,0.2593,0.8203,0.5696,0.7067,0.6792,0.475,1,0.9972
1123.8827,29,0.3961,0.4299,3,21,2,1,0,0.3466,-0.065,0.3016,0.6735,0.4974,0.463,0.3957,0.3562,1,0.5775
2120.189,3,0.0891,0.7697,2,34,1,0,0,0.8413,0.0228,0.5708,0.9407,0.7427,0.3635,0.6638,0.295,0,0.5253
1101.1955,11,0.1458,0.8721,3,17,1,0,0,0.4699,-0.049,0.3644,0.9553,0.8008,0.7277,0.5744,0.4411,1,0.6467
1317.5904,4,0.2637,0.676,3,31,2,0,0,0.2212,-0.0323,0.146,0.7367,0.4813,0.4701,0.4002,0.8962,1,0.5367
1987.5622,14,0.3267,3.838,4,20,2,1,0,0.1632,0.029,0.4118,0.3891,0.8276,0.3391,0.2583,0.7831,0,0.8378
2097.7532,10,0.242,0.8008,4,24,3,1,0,0.1395,0.0023,0.8211,0.6675,0.8997,0.6696,0.5829,0.037,0,0.928
997.6313,5,0.3765,3.3937,3,10,2,2,0,0.4805,0.0187,0.28,0.7176,0.5234,0.2811,0.5837,0.6232,1,0.4255
3062.5185,16,0.3915,10.3617,2,16,0,1,1,0.5786,0.0376,0.7201,0.8501,0.7458,0.5901,0.2826,0.7004,0,0.9811
2406.6792,6,0.5827,3.6747,3,37,2,1,0,0.6362,0.0083,0.6892,0.7876,0.8542,0.1553,0.7744,0.7086,1,0.3753
1271.0972,1,0.2691,0.8497,2,16,3,2,1,0.0993,-0.0069,0.708,0.4381,0.9279,0.7544,0.2339,0.8181,0,0.8427
838.1588,3,0.4358,2.4844,3,21,1,0,1,0.6531,-0.05,0.3336,0.4516,0.8279,0.8983,0.6228,0.5185,0,0.4584
1681.6785,11,0.1799,1.5268,1,18,3,0,1,0.0508,0.1098,0.5549,0.7985,0.8733,0.6453,0.7801,0.7347,0,0.8237
1446.6823,13,0.3574,3.0884,3,23,1,0,0,0.1776,0.0274,0.2409,0.6616,0.7282,0.26,0.6158,0.5673,0,0.7526
1913.2722,7,0.2471,0.3323,2,8,2,0,0,0.3413,0.0,0.5486,0.8034,0.7264,0.2512,0.639,0.9091,1,0.3812
1507.8524,42,0.3907,2.033,2,16,5,0,1,0.5453,-0.016,0.2682,0.839,0.6479,0.3249,0.2273,0.6428,0,1.0
662.6663,20,0.2482,2.9715,5,19,1,2,0,0.4772,0.0104,0.4078,0.7564,0.9773,0.6659,0.6739,0.67,0,0.6292
1488.9501,22,0.0914,2.8645,2,6,2,0,0,0.6925,-0.0003,0.3892,0.8725,0.6433,0.338,0.2617,0.7754,0,0.6175
1551.8304,7,0.2407,6.626,3,59,0,0,1,0.7607,0.0264,0.5373,0.3616,0.83,0.8487,0.2691,0.3397,0,0.9455
2482.0262,6,0.451,0.1204,3,26,3,1,1,0.084,-0.0287,0.5048,0.7783,0.5476,0.6542,0.434,0.4696,1,0.814
1275.2534,18,0.1509,0.8486,1,29,3,0,0,0.0707,0.084,0.7713,0.413,0.52,0.1305,0.4909,0.2066,1,0.7355
4185.3154,13,0.2403,1.2946,3,32,0,0,1,0.4573,0.0345,0.1167,0.6553,0.8987,0.8316,0.4063,0.6287,0,0.8542
695.1862,20,0.1596,0.7414,2,24,4,0,0,0.1844,-0.0904,0.579,0.6658,0.8245,0.6448,0.3606,0.1432,0,0.9271
3482.7718,12,0.3816,0.7415,4,55,1,2,0,0.1647,0.0144,0.0727,0.8376,0.7462,0.5694,0.3555,0.4121,0,0.8473
1616.2122,27,0.4116,0.3875,3,13,1,0,0,0.4977,0.0403,0.5106,0.4475,0.9146,0.3524,0.6483,0.6094,1,0.436
2778.85,16,0.1576,3.3528,2,6,1,0,0,0.7136,-0.066,0.3039,0.463,0.956,0.6197,0.7616,0.2576,1,0.5591
1881.6432,14,0.2362,4.7734,2,15,1,2,0,0.5709,0.0551,0.5352,0.6276,0.7319,0.5958,0.5671,0.5704,1,0.5394
3196.3914,23,0.1068,0.1718,3,37,3,0,0,0.615,0.0315,0.5484,0.7712,0.768,0.4769,0.7589,0.7101,0,0.6825
1489.6836,46,0.335,0.3366,3,7,1,1,1,0.3871,-0.0654,0.2368,0.8286,0.786,0.9442,0.2398,0.6421,0,0.9119
1043.8695,26,0.157,0.5187,3,19,1,0,0,0.0612,-0.0086,0.4587,0.8275,0.4586,0.0939,0.6673,0.5259,0,0.6971
3678.4699,5,0.3838,1.4226,2,12,1,2,0,0.3488,-0.0571,0.6196,0.8752,0.9146,0.2629,0.4674,0.3572,1,0.6639
1708.3097,13,0.6292,3.1325,4,37,1,2,1,0.4351,0.0418,0.5897,0.5959,0.905,0.8719,0.2664,0.8585,0,0.4794
2019.8514,14,0.2118,0.1483,2,34,1,0,1,0.1262,-0.0509,0.3802,0.4598,0.4505,0.7671,0.7451,0.3189,0,0.7405
3352.2128,20,0.0306,2.0257,3,6,1,2,1,0.6434,-0.0467,0.6812,0.6588,0.8122,0.7066,0.4094,0.4148,0,0.9496
1079.2508,11,0.1286,0.3235,1,4,2,1,0,0.6426,0.0041,0.4084,0.2324,0.7662,0.5963,0.573,0.3995,0,0.2625
2435.1057,16,0.1388,7.1127,2,19,3,2,1,0.451,0.1035,0.415,0.8167,0.7383,0.1714,0.4642,0.6807,0,0.9313
1346.2155,17,0.3102,4.5808,3,20,2,2,0,0.0502,0.0611,0.7158,0.7324,0.8753,0.6154,0.2725,0.499,0,0.9041
1692.421,19,0.4152,5.9748,2,16,1,1,1,0.242,-0.0495,0.4181,0.574,0.9278,0.7957,0.5388,0.4683,0,0.9092
1874.5792,4,0.1887,0.2245,4,8,1,2,0,0.782,-0.0612,0.2893,0.8568,0.8849,0.7219,0.4133,0.6476,1,0.4577
853.964,5,0.2453,1.339,3,12,4,0,1,0.4582,-0.0296,0.5939,0.8451,0.6094,0.3961,0.6288,0.3996,0,0.9057
1224.8596,56,0.116,0.3612,4,30,3,0,1,0.2594,-0.0701,0.0702,0.9511,0.6659,0.4133,0.7409,0.9092,1,0.8907
3552.9604,1,0.362,1.8344,2,5,3,0,0,0.6043,0.0394,0.7928,0.8272,0.3338,0.3025,0.3144,0.2549,1,0.5694
2816.0644,17,0.1137,0.5299,0,38,4,0,1,0.6221,0.0329,0.5729,0.9185,0.6688,0.3988,0.4317,0.656,0,0.9109
1752.2925,26,0.3345,2.9448,3,13,1,2,0,0.4308,0.0457,0.1652,0.61,0.7034,0.4583,0.352,0.7178,1,0.5338
2041.7483,6,0.0785,2.0657,2,60,1,2,0,0.4797,0.0024,0.6503,0.7928,0.8837,0.1935,0.5832,0.1238,0,0.806
1560.6829,36,0.3099,1.6954,2,10,2,0,1,0.4027,0.006,0.2129,0.4812,0.8954,0.7483,0.3829,0.8313,0,0.8615
3562.7632,16,0.0899,3.4885,3,27,1,0,0,0.5175,-0.0533,0.4387,0.793,0.9039,0.7285,0.458,0.8401,0,0.7637
1635.696,47,0.0098,1.3874,3,60,1,1,1,0.477,0.0137,0.7565,0.6298,0.5874,0.8477,0.5043,0.3276,0,1.0
2030.2639,7,0.1277,0.629,0,14,5,0,0,0.6686,0.0632,0.4375,0.6528,0.7265,0.871,0.4416,0.2661,0,0.612
3206.7559,14,0.6752,1.9389,4,19,3,2,0,0.3398,-0.0215,0.5894,0.7647,0.777,0.2822,0.4449,0.3472,1,0.3622
1225.7574,10,0.3784,6.296,3,39,2,1,1,0.3672,0.0203,0.2873,0.5939,0.7221,0.541,0.2812,0.6813,0,0.9605
3941.8073,9,0.4684,1.8384,3,32,2,1,0,0.2364,0.0034,0.3733,0.8438,0.6376,0.5661,0.2989,0.2603,0,0.8535
841.1494,10,0.1278,1.9864,2,38,1,1,0,0.2544,-0.0267,0.6748,0.5656,0.9516,0.8924,0.7299,0.4264,0,0.685
4083.9546,12,0.2975,5.4591,2,43,2,0,1,0.7241,0.0257,0.2981,0.6759,0.5028,0.1169,0.2638,0.8742,0,0.8644
1500.6629,11,0.1513,1.4483,3,7,2,0,1,0.0257,0.0909,0.3169,0.5751,0.8525,0.5375,0.6786,0.7851,0,0.8593
1601.4274,28,0.1782,11.2301,4,24,0,0,1,0.12,0.0688,0.3571,0.7866,0.7009,0.539,0.6019,0.4469,0,1.0
702.7456,26,0.3866,0.3479,2,42,2,2,0,0.162,-0.0421,0.5536,0.8613,0.4564,0.381,0.6615,0.275,0,0.6864
1440.2941,3,0.3702,1.5402,3,17,3,0,1,0.4638,0.0059,0.4238,0.8542,0.9102,0.5885,0.7849,0.5841,1,0.9311
1075.0224,10,0.4135,0.4788,2,24,1,2,1,0.6493,0.0366,0.1536,0.6014,0.7749,0.1181,0.2682,0.1515,0,0.7625
